episode,update,turns,winner,x_reward,rolling_x_reward_50,loss,policy_loss,value_loss,entropy,reference_kl
49,7,11,X,1.0,0.22448979591836735,1.0563341975212097,0.23876150138676167,1.6430768966674805,1.0977122485637665,0.07011334411799908
50,7,7,X,1.0,0.24,1.0563341975212097,0.23876150138676167,1.6430768966674805,1.0977122485637665,0.07011334411799908
51,7,11,X,1.0,0.24,1.0563341975212097,0.23876150138676167,1.6430768966674805,1.0977122485637665,0.07011334411799908
52,7,11,X,1.0,0.24,1.0563341975212097,0.23876150138676167,1.6430768966674805,1.0977122485637665,0.07011334411799908
53,7,7,X,1.0,0.24,1.0563341975212097,0.23876150138676167,1.6430768966674805,1.0977122485637665,0.07011334411799908
54,7,7,X,1.0,0.28,1.0563341975212097,0.23876150138676167,1.6430768966674805,1.0977122485637665,0.07011334411799908
55,7,8,O,-1.0,0.28,1.0563341975212097,0.23876150138676167,1.6430768966674805,1.0977122485637665,0.07011334411799908
56,7,12,O,-1.0,0.24,1.0563341975212097,0.23876150138676167,1.6430768966674805,1.0977122485637665,0.07011334411799908
57,8,15,X,1.0,0.24,0.7815508246421814,-0.007343546487390995,1.589024394750595,1.1976571083068848,0.06358765810728073
58,8,10,O,-1.0,0.2,0.7815508246421814,-0.007343546487390995,1.589024394750595,1.1976571083068848,0.06358765810728073
59,8,14,O,-1.0,0.2,0.7815508246421814,-0.007343546487390995,1.589024394750595,1.1976571083068848,0.06358765810728073
60,8,24,O,-1.0,0.16,0.7815508246421814,-0.007343546487390995,1.589024394750595,1.1976571083068848,0.06358765810728073
61,8,13,X,1.0,0.16,0.7815508246421814,-0.007343546487390995,1.589024394750595,1.1976571083068848,0.06358765810728073
62,8,7,X,1.0,0.16,0.7815508246421814,-0.007343546487390995,1.589024394750595,1.1976571083068848,0.06358765810728073
63,8,23,X,1.0,0.16,0.7815508246421814,-0.007343546487390995,1.589024394750595,1.1976571083068848,0.06358765810728073
64,8,13,X,1.0,0.2,0.7815508246421814,-0.007343546487390995,1.589024394750595,1.1976571083068848,0.06358765810728073
65,9,29,X,1.0,0.2,1.1075714081525803,0.04216885520145297,2.1368247270584106,1.4548317790031433,0.11538508534431458
66,9,31,X,1.0,0.2,1.1075714081525803,0.04216885520145297,2.1368247270584106,1.4548317790031433,0.11538508534431458
67,9,9,X,1.0,0.24,1.1075714081525803,0.04216885520145297,2.1368247270584106,1.4548317790031433,0.11538508534431458
68,9,39,X,1.0,0.28,1.1075714081525803,0.04216885520145297,2.1368247270584106,1.4548317790031433,0.11538508534431458
69,9,15,X,1.0,0.28,1.1075714081525803,0.04216885520145297,2.1368247270584106,1.4548317790031433,0.11538508534431458
70,9,17,X,1.0,0.32,1.1075714081525803,0.04216885520145297,2.1368247270584106,1.4548317790031433,0.11538508534431458
71,9,50,O,-1.0,0.32,1.1075714081525803,0.04216885520145297,2.1368247270584106,1.4548317790031433,0.11538508534431458
72,9,17,X,1.0,0.36,1.1075714081525803,0.04216885520145297,2.1368247270584106,1.4548317790031433,0.11538508534431458
73,10,9,X,1.0,0.36,0.8304661810398102,-0.005560602992773056,1.6786551177501678,1.2515738010406494,0.09214964136481285
74,10,11,X,1.0,0.36,0.8304661810398102,-0.005560602992773056,1.6786551177501678,1.2515738010406494,0.09214964136481285
75,10,13,X,1.0,0.4,0.8304661810398102,-0.005560602992773056,1.6786551177501678,1.2515738010406494,0.09214964136481285
76,10,14,O,-1.0,0.4,0.8304661810398102,-0.005560602992773056,1.6786551177501678,1.2515738010406494,0.09214964136481285
77,10,13,X,1.0,0.4,0.8304661810398102,-0.005560602992773056,1.6786551177501678,1.2515738010406494,0.09214964136481285
78,10,29,X,1.0,0.4,0.8304661810398102,-0.005560602992773056,1.6786551177501678,1.2515738010406494,0.09214964136481285
79,10,13,X,1.0,0.4,0.8304661810398102,-0.005560602992773056,1.6786551177501678,1.2515738010406494,0.09214964136481285
80,10,16,O,-1.0,0.4,0.8304661810398102,-0.005560602992773056,1.6786551177501678,1.2515738010406494,0.09214964136481285
81,11,22,O,-1.0,0.36,1.1737869406739871,0.03814883157610893,2.2679515282313027,1.2373567422231038,0.14035878330469131
82,11,25,X,1.0,0.4,1.1737869406739871,0.03814883157610893,2.2679515282313027,1.2373567422231038,0.14035878330469131
83,11,15,X,1.0,0.4,1.1737869406739871,0.03814883157610893,2.2679515282313027,1.2373567422231038,0.14035878330469131
84,11,24,O,-1.0,0.36,1.1737869406739871,0.03814883157610893,2.2679515282313027,1.2373567422231038,0.14035878330469131
85,11,9,X,1.0,0.36,1.1737869406739871,0.03814883157610893,2.2679515282313027,1.2373567422231038,0.14035878330469131
86,11,15,X,1.0,0.36,1.1737869406739871,0.03814883157610893,2.2679515282313027,1.2373567422231038,0.14035878330469131
87,11,7,X,1.0,0.4,1.1737869406739871,0.03814883157610893,2.2679515282313027,1.2373567422231038,0.14035878330469131
88,11,15,X,1.0,0.44,1.1737869406739871,0.03814883157610893,2.2679515282313027,1.2373567422231038,0.14035878330469131
89,12,10,O,-1.0,0.4,0.7357925027608871,0.02541339211165905,1.4208263456821442,1.1889782845973969,0.11855697631835938
90,12,15,X,1.0,0.4,0.7357925027608871,0.02541339211165905,1.4208263456821442,1.1889782845973969,0.11855697631835938
91,12,12,O,-1.0,0.36,0.7357925027608871,0.02541339211165905,1.4208263456821442,1.1889782845973969,0.11855697631835938
92,12,8,O,-1.0,0.36,0.7357925027608871,0.02541339211165905,1.4208263456821442,1.1889782845973969,0.11855697631835938
93,12,8,O,-1.0,0.36,0.7357925027608871,0.02541339211165905,1.4208263456821442,1.1889782845973969,0.11855697631835938
94,12,23,X,1.0,0.36,0.7357925027608871,0.02541339211165905,1.4208263456821442,1.1889782845973969,0.11855697631835938
95,12,15,X,1.0,0.4,0.7357925027608871,0.02541339211165905,1.4208263456821442,1.1889782845973969,0.11855697631835938
96,12,8,O,-1.0,0.36,0.7357925027608871,0.02541339211165905,1.4208263456821442,1.1889782845973969,0.11855697631835938
97,13,9,X,1.0,0.36,0.5914819911122322,-0.0045503005385398865,1.192980632185936,1.1014276444911957,0.10556241683661938
98,13,11,X,1.0,0.4,0.5914819911122322,-0.0045503005385398865,1.192980632185936,1.1014276444911957,0.10556241683661938
99,13,17,X,1.0,0.4,0.5914819911122322,-0.0045503005385398865,1.192980632185936,1.1014276444911957,0.10556241683661938
100,13,15,X,1.0,0.4,0.5914819911122322,-0.0045503005385398865,1.192980632185936,1.1014276444911957,0.10556241683661938
101,13,17,X,1.0,0.4,0.5914819911122322,-0.0045503005385398865,1.192980632185936,1.1014276444911957,0.10556241683661938
102,13,14,O,-1.0,0.36,0.5914819911122322,-0.0045503005385398865,1.192980632185936,1.1014276444911957,0.10556241683661938
103,13,9,X,1.0,0.36,0.5914819911122322,-0.0045503005385398865,1.192980632185936,1.1014276444911957,0.10556241683661938
104,13,12,O,-1.0,0.32,0.5914819911122322,-0.0045503005385398865,1.192980632185936,1.1014276444911957,0.10556241683661938
105,14,22,O,-1.0,0.32,0.6519109209378561,-0.02064325058987985,1.3417065938313801,1.5337649782498677,0.17038519432147345
106,14,12,O,-1.0,0.32,0.6519109209378561,-0.02064325058987985,1.3417065938313801,1.5337649782498677,0.17038519432147345
107,14,13,X,1.0,0.32,0.6519109209378561,-0.02064325058987985,1.3417065938313801,1.5337649782498677,0.17038519432147345
108,14,33,X,1.0,0.36,0.6519109209378561,-0.02064325058987985,1.3417065938313801,1.5337649782498677,0.17038519432147345
109,14,9,X,1.0,0.4,0.6519109209378561,-0.02064325058987985,1.3417065938313801,1.5337649782498677,0.17038519432147345
110,14,15,X,1.0,0.44,0.6519109209378561,-0.02064325058987985,1.3417065938313801,1.5337649782498677,0.17038519432147345
111,14,24,O,-1.0,0.4,0.6519109209378561,-0.02064325058987985,1.3417065938313801,1.5337649782498677,0.17038519432147345
112,14,28,O,-1.0,0.36,0.6519109209378561,-0.02064325058987985,1.3417065938313801,1.5337649782498677,0.17038519432147345
113,15,30,O,-1.0,0.32,0.8409250378608704,-0.01663664123043418,1.7108895480632782,1.3792396783828735,0.15909301862120628
114,15,7,X,1.0,0.32,0.8409250378608704,-0.01663664123043418,1.7108895480632782,1.3792396783828735,0.15909301862120628
115,15,10,O,-1.0,0.28,0.8409250378608704,-0.01663664123043418,1.7108895480632782,1.3792396783828735,0.15909301862120628
116,15,10,O,-1.0,0.24,0.8409250378608704,-0.01663664123043418,1.7108895480632782,1.3792396783828735,0.15909301862120628
117,15,11,X,1.0,0.24,0.8409250378608704,-0.01663664123043418,1.7108895480632782,1.3792396783828735,0.15909301862120628
118,15,16,O,-1.0,0.2,0.8409250378608704,-0.01663664123043418,1.7108895480632782,1.3792396783828735,0.15909301862120628
119,15,10,O,-1.0,0.16,0.8409250378608704,-0.01663664123043418,1.7108895480632782,1.3792396783828735,0.15909301862120628
120,15,7,X,1.0,0.16,0.8409250378608704,-0.01663664123043418,1.7108895480632782,1.3792396783828735,0.15909301862120628
